iteration,curr policy return,max return,median return,avg return,avg rollout len,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
38,655.7471829792654,663.0159194384217,557.9275801091314,513.1059978531243,1000.0,-0.10371933583984044,-0.7282666199314634,0.03957339570166491,0.03957339570166491,0.03957339570166491,-27.647445376714646
39,658.6043943802574,659.6184512523117,549.6631497775136,508.95589856572275,1000.0,-0.11857435822484719,0.7041817316634867,0.03768894828729991,0.03768894828729991,0.03768894828729991,-28.086556854239536
40,578.7301751459089,665.4859743429391,531.5798956152133,484.05982419006693,1000.0,-0.11704771485279324,-0.6938146058848534,0.03589423646409515,0.03589423646409515,0.03589423646409515,-28.525668331764425
41,664.8084441122289,668.4925811065399,527.4142819640297,456.99085452986725,1000.0,-0.09990324938200656,-0.6810726132609118,0.03418498710866204,0.03418498710866203,0.03418498710866204,-28.964779809289315
42,669.1040954333554,662.34263998093,530.699241357843,488.1451831920819,998.5648148148148,-0.045739396886515474,-0.6945342187609618,0.03589423646409515,0.03589423646409515,0.03589423646409515,-28.525668331764425
43,661.9400337473376,601.7350355500898,508.7161031027128,464.17283299596926,1000.0,-0.045739396886515474,-0.6945342187609618,0.03768894828729991,0.03768894828729991,0.03768894828729991,-28.086556854239536
44,668.883698377641,667.808673505314,505.18090200349786,477.23930765204904,1000.0,-0.045739396886515474,-0.6945342187609618,0.03957339570166491,0.03957339570166491,0.03957339570166491,-27.647445376714646
45,666.0569377482442,660.7946693156019,554.8408681100477,534.1840245061796,998.0462962962963,-0.045739396886515474,-0.6945342187609618,0.04155206548674816,0.04155206548674816,0.04155206548674816,-27.208333899189757
46,661.3743093118627,663.9717102738177,558.4008129706081,504.72827997358246,1000.0,-0.045739396886515474,-0.6945342187609618,0.03957339570166491,0.03957339570166491,0.03957339570166491,-27.647445376714646
47,659.3452948839403,659.789001223841,636.2296565826041,523.0721874729583,1000.0,-0.10145503454934088,-0.644955466080411,0.03768894828729991,0.03768894828729991,0.03768894828729991,-28.086556854239536
48,623.47101794414,660.029130769209,617.5885111774089,524.0947929926247,1000.0,-0.08460590059064527,-0.6906761568678829,0.03589423646409515,0.03589423646409515,0.03589423646409515,-28.525668331764425
49,661.0114806727057,663.4149295289848,529.3338232168737,491.4906100466546,996.6666666666666,-0.09035166074560039,-0.5914578670838961,0.03418498710866204,0.03418498710866203,0.03418498710866204,-28.964779809289315
